Page URL,sentence
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script417.html,大丈夫か！！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script417.html,"アルマ
「……兄さん、
私は……大丈夫………
「早く…アジョラを……
倒さなくては……。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script417.html,"聖アジョラ
『ワタシノ…復活ヲ…サマタゲル…
ツモリ…カ……
『ソウハ……サセヌ……
『イデヨ……
ワガ…シモベ…ドモヨ……
アルテマデーモン：登場（召喚）
聖アジョラ
『ワタシノ…復活ヲ…サマタゲル者ハ…
何人タリトモ…許シテハ…オカナイ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script417.html,"SE
聖アジョラ：聖天使アルテマに変身
聖天使アルテマ
『行クゾ……非力ナル者ドモヨ……！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script417.html,"【勝利条件：聖天使アルテマを倒せ!!】
18/2-25
▼
聖天使アルテマHP=0
SE
聖天使アルテマ
『バカナ……コンナコトガ……
聖天使アルテマ
『ソウカ……貴様ハ……、カツテ…
コノ私ヲ倒シタ者ノ…末裔カ……
『負ケヌ……
私ハ……負ケヌ……
聖天使アルテマ：聖大天使アルテマに変身
19/2-26
聖天使アルテマ
『貴様タチヲ…殺シテヤル！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script417.html,"アルテマデーモン：消滅
▼
聖大天使アルテマHP=0
聖天使アルテマ
『モット……チカラヲ………
聖大天使アルテマ：消滅
【戦闘終了・GAME COMPLETE】
44/2-27
← 戻る
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"４章　エンディング
（引き続き）
エンディング
（墓地）
弔問客たちと神父が墓の周りを囲んでいる
51/1-07
神父
「…大いなる父の祝福を受け、
汝の肉体は大地へ戻らん。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"「願わくば聖アジョラの御加護により
アルマ・ベオルブの魂を至福の地へ
導きたまえ……、ファーラム…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"神父：祈りを捧げる
一同
「…ファーラム。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"弔問客たち：去りながら
弔問客
「…まだ若いのに。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,残念なことだ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"弔問客
「兄妹が皆、逝ってしまったなんて…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"弔問客
「…末弟のラムザは墓にも
入れないとか。嘆かわしいことだ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"弔問客
「三百年続いたベオルブ家も
これでおしまいね…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"弔問客たち：皆、退場
オーラン、バルマウフラ：登場、墓前に立つ
占星術士オーラン
「…遅くなったな、
ラムザ…、アルマ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"「もっと早く会いに来ようと
思っていたんだけど
人目が厳しかったんでね…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"バルマウフラ：一歩進み墓前に花を供える
占星術士オーラン
「ディリータは
オヴェリア様と結婚したんだ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"「平民出の若者が混乱した畏国に平和を
もたらし、ついにはプリンセスと
結ばれて新たな国王となる…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"「何百年も民衆の間で語り継がれる
英雄譚（えいゆうたん）の誕生だ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"バルマウフラ：オーランの横に戻る
占星術士オーラン
「ディリータはおまえが言ったように、
根はいいヤツなのかもしれない…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"「彼女がミュロンドの刺客とバレた時…
あいつは彼女を殺したように
見せかけて城外へ逃がしたんだ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"「ヴォルマルフに利用されている彼女に
自分の姿を重ねたんだろうな…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"バルマウフラ：別の方角を指さす
オーラン：うなずく
バルマウフラ：退場
占星術士オーラン
「義父上は……、義父上は
勇敢に戦って死んだのか？
オーラン：首を横に振る
占星術士オーラン
「…また、来るよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,じゃあな……。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"オーラン：去りかけて、振り返る
占星術士オーラン
「…本当に死んじまったのか？
「…オレにはまだおまえたちが
死んだなんて信じられないよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"だって…、そうだろ…？
オーラン：再度去りかける
ラムザ、アルマ：チョコボに乗って登場
占星術士オーラン
「！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"ラムザ、アルマ：そのまま立ち去る、退場
占星術士オーラン
「待ってくれ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,ラムザッ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,アルマッ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"バルマウフラ：再度登場
オーラン：バルマウフラに向かい
占星術士オーラン
「…生きていたんだ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,生きていたんだよッ！
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"オーラン：二人が去った方を眺め
占星術士オーラン
「…ありがとう。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"エンディングムービー
――その後
二人の姿を見た者はいない・・・
後にオーラン・デュライはこう述懐している・・・
人間は何に幸福を見いだすのだろうか？
何のために今を生きるのだろうか？
そして、何を残せるだろうか？
ただ、わかることは――
彼こそが真の勇者であった・・・
後日、オーラン・デュライは自分が見聞きした出来事を
五年もの歳月をかけてまとめあげた・・・
執筆された“デュライ白書”は翌年――
新たな教皇を選出する
クレメンス公会議の場で公開されるが
真相の暴露を恐れた教会は
その場でオーランを逮捕すると
“異端者”として火刑に処した・・・
その後、回収された“デュライ白書”は――
数百年もの間
教会の手により隠匿されることになる・・・
しかし、私は真実を知ることができた・・・
今こそ彼の名誉を回復しよう・・・
彼の生きざまを若い世代に伝えるためにも・・・
ブレイブストーリー著者
アラズラム・デュライ
--/2-28
スタッフロール
--/2-29
エピローグ
ゼルテニア城の教会跡
69/---
オヴェリア：奥の方に佇んでいる
ディリータ：チョコボに乗って登場
畏国王ディリータ
「やっぱりここにいたんだな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,みんな捜していたぞ。
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"ディリータ：チョコボから降り、オヴェリアのもとへ進む
チョコボ：もときた方へ戻る
ディリータ：花束を取り出す
畏国王ディリータ
「ほら、今日はおまえの誕生日だろ？
この花束を…
オヴェリア：振り向きざま短剣でディリータを突き刺す
ディリータ：花束を落とす
畏国王ディリータ
「オ…、オヴェリア…？
ディリータ：短剣を掴む
王妃オヴェリア
「…そうやって、みんなを利用して！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"「…ラムザのように、
いつか私も見殺しにするのね……！"
https://hakuteikoubou.skr.jp/storage/script_FFT/chap4/FFT_script418.html,"ディリータ：短剣を引き抜き、オヴェリアを刺し返す
オヴェリア：倒れる
ディリータ：数歩退き、短剣を落とす
ディリータ：横に数歩進み、しゃがみこんで
畏国王ディリータ
「…ラムザ、
おまえは何を手に入れた？
「オレは……
The End
← 戻る
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte01.html,"脇道イベント　鉄球発見
▼
４章に入っている
▼
ムスタディオがパーティ内に存在している
（ワールドマップから）
機工都市ゴーグ
→記録：鉄球発見！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte01.html,"ベスロディオの家
38/2-22
ラムザ、ムスタディオ、ベスロディオ：鉄球を前にして
機工士ムスタディオ
「これかい？
親父が坑道で発見したっていうのは。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte01.html,"機工師ベスロディオ
「ああ、先週から発掘を開始した
第５７番坑道から見つけたモンだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte01.html,"「分解しようとしたんだが、
どこをどうイジればいいのか
さっぱりわからん…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte01.html,"機工士ムスタディオ
「なんだろうね、この鉄のタマは…？
ラムザ：鉄球に近づく
ラムザの懐の聖石と鉄球が反応する
ラムザ：数歩退く
機工士ムスタディオ
「なんだ、なんだ？
剣士ラムザ
「聖石に反応したのか…？
ベスロディオ：しゃがんで鉄球をのぞきこみ
機工師ベスロディオ
「なんだ、このマーク（☆）は？
（☆＝アクエリアスのマーク）
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"脇道イベント　ホーリードラゴン
▼
『鉄球発見！』を経験
▼
炭鉱都市ゴルランドで酒場の噂話『炭坑の亡霊』を聞く
（ワールドマップから）
王都ルザリア（酒場）
ラムザ：出入口近くで辺りを見回した後、カウンターの前へ行く
40/1-16
酒場のマスター
「いらっしゃい。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"何か飲むかい？
剣士ラムザ
「…そうだな、じゃ、ミルクを。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"酒場のマスター
「ハハハハ。気に入ったよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,酒場で酒を頼まない奴は初めてだ。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"「…結構、修羅場を
くぐり抜けているんだろ？
でも、酒は飲まないんだよなぁ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"テーブル席での客同士の会話
酒場の客
「…じゃあ、あの話は本当だったんだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,ゴルランドに怪物がでるってのは。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"酒場の客
「ああ、炭坑は閉鎖されているんだよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,困ったよなぁ…。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"酒場の客
「このご時世じゃ、騎士団も
あてにできそうもないもんな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"酒場の客
「ゴルランドじゃ町をあげて
ハンターを集めているんだってさ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"マスター：ラムザに向かって
酒場のマスター
「おまえさんはハンターじゃないのか？
金になるぜ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"剣士ラムザ
「お金はどうでもいいけど、
困っている人を放っておけないな。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"酒場のマスター
「おーおー、カッコいいじゃねぇか。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"「あーあ、こんなときに
バルバネス様が生きていたらなぁ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"酒場の客
「…ところが、スゴ腕のハンターでも
歯の立たない奴がいるらしいんだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"酒場の客
「へぇ、それは困ったね。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"どんなモンスターなんだろう？
酒場の客
「ホーリードラゴンって話だ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,ホント、めずらしいよな。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"マスター：ラムザに向かって
酒場のマスター
「行くのかい？
剣士ラムザ
「うん。とりあえず、行くだけ
行ってみるよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"酒場のマスター
「がんばれよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"ラムザ：酒場から出ようとする
それまで別のテーブル席に座っていたベイオウーフ：立ち上がる
騎士らしき男
「炭坑に行くなら、このオレを
雇わないか？
剣士ラムザ
「あなたは…誰？
騎士らしき男
「オレの名はベイオウーフ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,ハンターさ。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"「オレは、彼らが言ってた
ホーリードラゴンをずうっと
追っているんだ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"「どうだい、きっと役に立つと
思うんだがな？
剣士ラムザ
１．悪いけど、遠慮します。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,２．一緒に行きましょう。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"▼
１を選択
剣士ラムザ
「悪いけど、遠慮します。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"騎士ベイオウーフ
「…そうか。それは残念だ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,あばよ。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"ベイオウーフ：椅子にかけ直す
ラムザ：退場
▼
２を選択
剣士ラムザ
「いいですよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,一緒に行きましょう。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"騎士ベイオウーフ
「金はあとでいい。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,…よし、行こうぜ。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"▼
ルザリアの酒場で２を選択
ベイオウーフがパーティにＮＰＣとして加入している
（ワールドマップ、炭鉱都市ゴルランドにてゴルランドの炭坑地下三階 選択）
炭鉱都市ゴルランド（ゴルランドの炭坑 地下三階）
敵と対峙
13/2-20
【勝利条件：すべての敵を倒せ！】
▼
すべての敵を倒す
【戦闘終了】
43/1-13
（セーブをはさんで引き続き）
炭鉱都市ゴルランド（ゴルランドの炭坑 地下二階）
同上
9/2-10
（セーブをはさんで引き続き）
炭鉱都市ゴルランド（ゴルランドの炭坑 地下一階）
同上
13/2-20
（セーブをはさんで引き続き）
炭鉱都市ゴルランド（ゴルランドの坑道）
レーゼ（ホーリードラゴン）：モンスターたちに取り囲まれている
16/2-07
使い魔シノーグ
『オマエガ、ソノ聖石ヲ持ッテイテモ
意味ガナイノダ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"『生命ガ惜シイナラ
オトナシク、ソノ聖石ヲ
渡スノダ…！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"ラムザたち：登場
騎士ベイオウーフ
「レーゼ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,捜したぞレーゼ！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,待ってろよ、今助けるからなッ！！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"【勝利条件：レーゼを救助せよ！】
▼
レーゼ、HP=0
騎士ベイオウーフ
「レーゼッ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"ゲームオーバー
50/1-33
▼
すべての敵を倒す
【戦闘終了】
43/1-13
（引き続き）
炭鉱都市ゴルランド（ゴルランドの坑道）
ベイオウーフ：レーゼ（ホーリードラゴン）を横に、ラムザに向かって
71/1-38
騎士ベイオウーフ
「ありがとう、
ラムザ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"「きみのおかげで
レーゼを無事に
助けることができたよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"剣士ラムザ
「あなたはこのドラゴンを捜して
いたんですね。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"騎士ベイオウーフ
「ああ、命よりも大切な友だちさ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,「本当に感謝するよ。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"ベイオウーフ：懐から聖石（アクエリアス）を取り出し、ラムザに渡す
騎士ベイオウーフ
「きみはこれを探していたんだろ？
剣士ラムザ
「どうしてそれを…？
騎士ベイオウーフ
「“奴ら”には借りがあるんだ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,きみと同様にね…。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"剣士ラムザ
「あなたはいったい……。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"騎士ベイオウーフ
「オレはきみの敵じゃない。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,信用してくれ。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"剣士ラムザ
「…仲間は多い方がいい。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,「僕はあなたを信用します。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,さあ、ここを出ましょう。
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte02.html,"ベイオウーフを仲間にしますか？
・仲間にする
・やめる
・ステータスをみる
（仲間にする を選択）JOIN UP!
レーゼ（ホーリードラゴン）を仲間にしますか？
・仲間にする
・やめる
・ステータスをみる
（仲間にする を選択）JOIN UP!
← 戻る
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"脇道イベント　鉄巨人始動
▼
ゴルランドの炭坑を攻略（聖石アクエリアスを入手）
▼
ムスタディオがパーティ内に存在している
（ワールドマップから）
機工都市ゴーグ
→記録：鉄巨人始動！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"ベスロディオの家
38/2-22
ラムザ、ムスタディオ、ベスロディオ：鉄球を前にして
機工士ムスタディオ
「ホントにその聖石で動くのかな〜？
機工師ベスロディオ
「おまえだって見ただろ？
きっと動くさ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"ラムザ：聖石（アクエリアス）を鉄球にはめ込む
鉄球：反応する
機工士ムスタディオ
「あっ、ホントだ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,反応したぞ！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"鉄球は鉄巨人（労働八号）に変形するが、そのまま動かない
機工士ムスタディオ
「…やっぱりダメなのか？
ムスタディオ：鉄巨人（労働八号）に近づくが、突然その目が赤く光ったので驚いて退く
鉄巨人（労働八号）：ラムザの方を向き
鉄巨人
「システムセットアップ　カンリョウ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,カクブ　イジョウナシ！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"「ゴシュジンサマ、
ゴメイレイハ　ナンデスカ？
機工士ムスタディオ
「うわッ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,喋った！！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"鉄巨人
「ゴシュジンサマ、
ゴメイレイヲ　ドウゾ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"機工士ムスタディオ
「ラムザ、
何か命令を与えてみろよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"剣士ラムザ
「えーっ！？　僕が命令するのーっ！？
やだっ、怖いよーっ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"機工士ムスタディオ
「何言ってるんだよ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"ご主人様はおまえだろ！？
鉄巨人
「クリカエシマス、
ゴメイレイヲ　ドウゾ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"間
剣士ラムザ
「じゃ、じゃあ…、
「おどれっ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"ムスタディオ：片手で額を押さえ
機工士ムスタディオ
「あのなーっ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"剣士ラムザ
「だ、だって…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"鉄巨人（労働八号）：踊り出す
ムスタディオ：まじまじと見て
機工士ムスタディオ
「お、踊ってるよ、こいつ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"鉄巨人（労働八号）：踊りを止める
機工士ムスタディオ
「こいつ、強いのかな…？
鉄巨人
「ワタシハ　トテモ　ツヨイ　デス！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"剣士ラムザ
「じゃ、じゃあ…、
「ムスタディオをやっつけろ♥
機工士ムスタディオ
「あのなーっ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"鉄巨人（労働八号）：ムスタディオに向き直り、攻撃
ムスタディオ：倒れる
剣士ラムザ
「わーっ！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,フェニックスの尾ーっ！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,フェニックスの尾はどこだーっ！！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte03.html,"労働八号を仲間にしますか？
・仲間にする
・やめる
・ステータスをみる
（仲間にする を選択）JOIN UP!
← 戻る
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte04.html,"脇道イベント　天球儀発見
▼
『鉄巨人始動！』を体験
▼
ザーギドスのイベントで２を選択（花を買う）
▼
ムスタディオがパーティ内に存在している
（ワールドマップから）
機工都市ゴーグ
→記録：天球儀発見！？
ベスロディオの家
38/2-22
ラムザ、ムスタディオ、ベスロディオ：天球儀（転送機）を前にして
機工士ムスタディオ
「親父、このでかいのは一体なんだよ？
機工師ベスロディオ
「第８３番坑道から見つけたモノを
組み立てたんだが、う〜ん…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte04.html,"剣士ラムザ
「天球儀みたいだけど…？
機工師ベスロディオ
「そういわれてみれば
なんとなく…、う〜ん…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte04.html,"ラムザ：天球儀（転送機）に近づく
天球儀（転送機）が反応する
ラムザ：退く
機工士ムスタディオ
「なんだ、なんだ？
剣士ラムザ
「また、聖石に反応したみたいだな…？
ベスロディオ：かがんで
機工師ベスロディオ
「なんだ、このマーク（☆）は？
「…って、聖石だよな、
やっぱり…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte04.html,"（☆＝キャンサーのマーク）
剣士ラムザ
「探せってことだね、やれやれ…。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte04.html,"← 戻る
進む →
[
Home
] ＞ [
Storage
] ＞ [
Script - Final Fantasy Tactics
]"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"脇道イベント　レーゼの呪い
▼
『天球儀発見！？』を経験
▼
ゼルテニア城で酒場の噂話『呪われた島・ネルベスカ』を聞く
（ワールドマップから）
ネルベスカ神殿
敵と対峙
神殿内から労働七号・改が現れる
53/1-10
労働七号・改
「警告！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,警告！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,警告！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,民間人ノ立入ハ禁止サレテイマス！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"「３０ビョウ以内ニ
ココカラ　立チ去ッテクダサイ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,コレハ　予行練習デハアリマセン！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"「３０……
２９……
２８……
「２７……
２６……
２５……
「２４……
２３……
２２……　システムエラー発生！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"「３……
２……
１……
「ジェノサイドモード発動！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"研究員ハ　速ヤカニ　シェルターヘ
避難シテクダサイ！！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"労働七号・改：臨戦態勢に入る
【勝利条件：労働七号・改を倒せ！】
39/1-37
▼
労働七号・改HP=0
労働七号・改
「エネルギーチャージ　デキマセン！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,システムダウン！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,「予備回路ニ　接続シマス！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"労働七号・改、HP=1
▼
再度、労働七号・改HP=0
労働七号・改
「自爆モード作動！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,カウントダウン開始！
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"「３０……
２９……
２８……
「２７……
２６……
２５……　システムエラー発生！"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"労働七号・改：自爆
聖石（キャンサー）だけが残る
【戦闘終了】
43/1-13
▼
ネルベスカ神殿を攻略（聖石キャンサーを入手）
▼
ベイオウーフ、レーゼがパーティ内に存在している
（ネルベスカから移動しようとすると発生）
ネルベスカ神殿
→記録：レーゼ呪い
ラムザ：ベイオウーフとレーゼに対して
40/1-16
剣士ラムザ
「そんな、まさか……
このドラゴンが…？
騎士ベイオウーフ
「論より証拠さ。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"「今の戦いで手に入れた
聖石『キャンサー』を使えば、
きっと……。"
https://hakuteikoubou.skr.jp/storage/script_FFT/extra/FFT_scripte05.html,"ベイオウーフ：レーゼ（ホーリードラゴン）に向かって
騎士ベイオウーフ
「さ、怖がらず、試してみるんだ。"
